TS_Machine,bvp
1555571845.58835,-16.65895
1555571845.60398,-11.89567
1555571845.6196,-6.798626
1555571845.63523,-1.838844
1555571845.65085,2.570431
1555571845.66648,6.166965
1555571845.68211,8.851139
1555571845.69773,10.67601
1555571845.71336,11.75121
1555571845.72898,12.2378
1555571845.74461,12.29654
1555571845.76023,12.06226
1555571845.77586,11.67081
1555571845.79149,11.22857
1555571845.80711,10.81746
1555571845.82274,10.5017
1555571845.83836,10.3336
1555571845.85399,10.32854
1555571845.86961,10.45784
1555571845.88524,10.67338
1555571845.90087,10.93469
1555571845.91649,11.19978
1555571845.93212,11.46518
1555571845.94774,11.73029
1555571845.96337,11.93452
1555571845.97899,11.99158
1555571845.99462,11.78864
1555571846.01025,11.26453
1555571846.02587,10.44501
1555571846.0415,9.439869
1555571846.05712,8.403288
1555571846.07275,7.451071
1555571846.08837,6.620827
1555571846.104,5.83444
1555571846.11963,4.958031
1555571846.13525,3.856577
1555571846.15088,2.456059
1555571846.1665,0.7401867
1555571846.18213,-1.20764
1555571846.19775,-3.245985
1555571846.21338,-5.205914
1555571846.22901,-6.939791
1555571846.24463,-8.410933
1555571846.26026,-9.6756
1555571846.27588,-10.9078
1555571846.29151,-12.2683
1555571846.30713,-13.84932
1555571846.32276,-15.62971
1555571846.33839,-17.49031
1555571846.35401,-19.3135
1555571846.36964,-21.02556
1555571846.38526,-22.57222
1555571846.40089,-23.85408
1555571846.41651,-24.67907
1555571846.43214,-24.76527
1555571846.44777,-23.83768
1555571846.46339,-21.73488
1555571846.47902,-18.5034
1555571846.49464,-14.36351
1555571846.51027,-9.66049
1555571846.52589,-4.766792
1555571846.54152,-0.003070831
1555571846.55715,4.327932
1555571846.57277,7.976234
1555571846.5884,10.70239
1555571846.60402,12.38292
1555571846.61965,13.0553
1555571846.63527,12.96437
1555571846.6509,12.49226
1555571846.66653,12.02815
1555571846.68215,11.83566
1555571846.69778,11.96058
1555571846.7134,12.28212
1555571846.72903,12.60396
1555571846.74465,12.77825
1555571846.76028,12.77173
1555571846.77591,12.64645
1555571846.79153,12.52366
1555571846.80716,12.46673
1555571846.82278,12.4802
1555571846.83841,12.52368
1555571846.85403,12.5491
1555571846.86966,12.5063
1555571846.88529,12.36418
1555571846.90091,12.06798
1555571846.91654,11.59534
1555571846.93216,10.9217
1555571846.94779,10.06461
1555571846.96341,9.052723
1555571846.97904,7.907784
1555571846.99467,6.636817
1555571847.01029,5.231838
1555571847.02592,3.683986
1555571847.04154,2.050675
1555571847.05717,0.4159279
1555571847.07279,-1.12309
1555571847.08842,-2.514703
1555571847.10405,-3.802633
1555571847.11967,-5.092265
1555571847.1353,-6.493592
1555571847.15092,-8.051542
1555571847.16655,-9.711351
1555571847.18217,-11.34184
1555571847.1978,-12.84891
1555571847.21343,-14.20439
1555571847.22905,-15.49489
1555571847.24468,-16.88899
1555571847.2603,-18.56124
1555571847.27593,-20.56684
1555571847.29155,-22.7476
1555571847.30718,-24.72948
1555571847.32281,-25.99436
1555571847.33843,-26.067
1555571847.35406,-24.65624
1555571847.36968,-21.78578
1555571847.38531,-17.77105
1555571847.40093,-13.10106
1555571847.41656,-8.296311
1555571847.43219,-3.768986
1555571847.44781,0.20748
1555571847.46344,3.497866
1555571847.47906,6.06668
1555571847.49469,7.93066
1555571847.51032,9.143543
1555571847.52594,9.801508
1555571847.54157,10.01795
1555571847.55719,9.936949
1555571847.57282,9.687238
1555571847.58844,9.361095
1555571847.60407,9.051096
1555571847.6197,8.815165
1555571847.63532,8.704366
1555571847.65095,8.756368
1555571847.66657,8.976397
1555571847.6822,9.364313
1555571847.69782,9.907757
1555571847.71345,10.5646
1555571847.72908,11.2734
1555571847.7447,11.9334
1555571847.76033,12.40211
1555571847.77595,12.54473
1555571847.79158,12.26001
1555571847.8072,11.53352
1555571847.82283,10.413
1555571847.83846,9.030993
1555571847.85408,7.538181
1555571847.86971,6.080626
1555571847.88533,4.738822
1555571847.90096,3.517519
1555571847.91658,2.332293
1555571847.93221,1.073326
1555571847.94784,-0.3403053
1555571847.96346,-1.900764
1555571847.97909,-3.514976
1555571847.99471,-5.032922
1555571848.01034,-6.362315
1555571848.02596,-7.476649
1555571848.04159,-8.457428
1555571848.05722,-9.427973
1555571848.07284,-10.49645
1555571848.08847,-11.7523
1555571848.10409,-13.21028
1555571848.11972,-14.88708
1555571848.13534,-16.77371
1555571848.15097,-18.82058
1555571848.1666,-20.90055
1555571848.18222,-22.78378
1555571848.19785,-24.12883
1555571848.21347,-24.59407
1555571848.2291,-23.92349
1555571848.24472,-22.01691
1555571848.26035,-18.99328
1555571848.27598,-15.14524
1555571848.2916,-10.87839
1555571848.30723,-6.580173
1555571848.32285,-2.540092
1555571848.33848,1.105092
1555571848.3541,4.327904
1555571848.36973,7.14257
1555571848.38536,9.525834
1555571848.40098,11.36297
1555571848.41661,12.51077
1555571848.43223,12.89107
1555571848.44786,12.55936
1555571848.46348,11.74289
1555571848.47911,10.75591
1555571848.49474,9.903884
1555571848.51036,9.366296
1555571848.52599,9.142221
1555571848.54161,9.133094
1555571848.55724,9.214086
1555571848.57286,9.336398
1555571848.58849,9.524661
1555571848.60412,9.854931
1555571848.61974,10.3421
1555571848.63537,10.90153
1555571848.65099,11.35684
1555571848.66662,11.51366
1555571848.68224,11.26155
1555571848.69787,10.61916
1555571848.7135,9.734627
1555571848.72912,8.78658
1555571848.74475,7.88413
1555571848.76037,7.033904
1555571848.776,6.138131
1555571848.79162,5.06434
1555571848.80725,3.717289
1555571848.82288,2.09258
1555571848.8385,0.2889147
1555571848.85413,-1.515764
1555571848.86975,-3.168903
1555571848.88538,-4.56124
1555571848.901,-5.697188
1555571848.91663,-6.710943
1555571848.93226,-7.783678
1555571848.94788,-9.093683
1555571848.96351,-10.74593
1555571848.97913,-12.74208
1555571848.99476,-14.99614
1555571849.01038,-17.34059
1555571849.02601,-19.55592
1555571849.04164,-21.34153
1555571849.05726,-22.37353
1555571849.07289,-22.34113
1555571849.08851,-21.04537
1555571849.10414,-18.4995
1555571849.11976,-14.93932
1555571849.13539,-10.75364
1555571849.15102,-6.37956
1555571849.16664,-2.159447
1555571849.18227,1.6998
1555571849.19789,5.115666
1555571849.21352,8.025057
1555571849.22914,10.32191
1555571849.24477,11.84993
1555571849.2604,12.4708
1555571849.27602,12.19833
1555571849.29165,11.2281
1555571849.30727,9.942994
1555571849.3229,8.765324
1555571849.33852,8.013763
1555571849.35415,7.809042
1555571849.36978,8.050455
1555571849.3854,8.543389
1555571849.40103,9.090445
1555571849.41665,9.604185
1555571849.43228,10.07092
1555571849.4479,10.51063
1555571849.46353,10.88806
1555571849.47916,11.11252
1555571849.49478,11.07965
1555571849.51041,10.71761
1555571849.52603,10.03524
1555571849.54166,9.122821
1555571849.55728,8.099092
1555571849.57291,7.0601
1555571849.58854,6.068288
1555571849.60416,5.130439
1555571849.61979,4.204659
1555571849.63541,3.20712
1555571849.65104,2.028332
1555571849.66666,0.5876656
1555571849.68229,-1.165388
1555571849.69792,-3.138449
1555571849.71354,-5.16143
1555571849.72917,-7.001076
1555571849.74479,-8.452725
1555571849.76042,-9.452497
1555571849.77605,-10.12816
1555571849.79167,-10.78194
1555571849.8073,-11.78748
1555571849.82292,-13.44857
1555571849.83855,-15.85505
1555571849.85417,-18.82512
1555571849.8698,-21.95065
1555571849.88543,-24.71206
1555571849.90105,-26.6143
1555571849.91668,-27.29257
1555571849.9323,-26.56917
1555571849.94793,-24.43962
1555571849.96355,-21.05788
1555571849.97918,-16.7122
1555571849.99481,-11.7973
1555571850.01043,-6.809489
1555571850.02606,-2.220613
1555571850.04168,1.660609
1555571850.05731,4.724667
1555571850.07293,7.082188
1555571850.08856,8.958722
1555571850.10419,10.52751
1555571850.11981,11.82312
1555571850.13544,12.75807
1555571850.15106,13.21653
1555571850.16669,13.18592
1555571850.18231,12.81614
1555571850.19794,12.36282
1555571850.21357,12.07318
1555571850.22919,12.08393
1555571850.24482,12.39192
1555571850.26044,12.89139
1555571850.27607,13.47724
1555571850.29169,14.0679
1555571850.30732,14.61239
1555571850.32295,15.048
1555571850.33857,15.26551
1555571850.3542,15.1296
1555571850.36982,14.54658
1555571850.38545,13.50564
1555571850.40107,12.11247
1555571850.4167,10.5486
1555571850.43233,9.016747
1555571850.44795,7.654799
1555571850.46358,6.507093
1555571850.4792,5.525891
1555571850.49483,4.590225
1555571850.51045,3.565928
1555571850.52608,2.35262
1555571850.54171,0.9099045
1555571850.55733,-0.7253456
1555571850.57296,-2.493623
1555571850.58858,-4.309937
1555571850.60421,-6.108189
1555571850.61983,-7.851736
1555571850.63546,-9.50557
1555571850.65109,-11.05403
1555571850.66671,-12.47796
1555571850.68234,-13.77758
1555571850.69796,-15.00327
1555571850.71359,-16.26574
1555571850.72921,-17.70082
1555571850.74484,-19.40931
1555571850.76047,-21.39289
1555571850.77609,-23.47054
1555571850.79172,-25.29917
1555571850.80734,-26.45973
1555571850.82297,-26.54181
1555571850.83859,-25.27679
1555571850.85422,-22.62939
1555571850.86985,-18.79983
1555571850.88547,-14.17814
1555571850.9011,-9.293169
1555571850.91672,-4.664049
1555571850.93235,-0.7236481
1555571850.94797,2.261801
1555571850.9636,4.271886
1555571850.97923,5.489357
1555571850.99485,6.213804
1555571851.01048,6.724494
1555571851.0261,7.16632
1555571851.04173,7.533895
1555571851.05735,7.742492
1555571851.07298,7.69674
1555571851.08861,7.396756
1555571851.10423,6.937118
1555571851.11986,6.458409
1555571851.13548,6.054043
1555571851.15111,5.78429
1555571851.16673,5.674323
1555571851.18236,5.764547
1555571851.19799,6.149561
1555571851.21361,6.898442
1555571851.22924,7.98733
1555571851.24486,9.224207
1555571851.26049,10.28978
1555571851.27611,10.831
1555571851.29174,10.62308
1555571851.30737,9.63998
1555571851.32299,8.064033
1555571851.33862,6.221547
1555571851.35424,4.44791
1555571851.36987,2.978289
1555571851.38549,1.859617
1555571851.40112,0.9879624
1555571851.41675,0.1921161
1555571851.43237,-0.6272166
1555571851.448,-1.442718
1555571851.46362,-2.087037
1555571851.47925,-2.348823
1555571851.49487,-2.094486
1555571851.5105,-1.359267
1555571851.52613,-0.3489084
1555571851.54175,0.6254615
1555571851.55738,1.234378
1555571851.573,1.207083
1555571851.58863,0.3669133
1555571851.60425,-1.322355
1555571851.61988,-3.716342
1555571851.63551,-6.487993
1555571851.65113,-9.137474
1555571851.66676,-11.10787
1555571851.68238,-11.93256
1555571851.69801,-11.37538
1555571851.71363,-9.472417
1555571851.72926,-6.49615
1555571851.74489,-2.835525
1555571851.76051,1.119812
1555571851.77614,5.0439
1555571851.79176,8.759003
1555571851.80739,12.2456
1555571851.82301,15.58975
1555571851.83864,19.19312
1555571851.85427,23.37224
1555571851.86989,28.269
1555571851.88552,33.71012
1555571851.90114,39.21259
1555571851.91677,44.08834
1555571851.93239,47.67015
1555571851.94802,49.47091
1555571851.96365,49.24276
1555571851.97927,47.28649
1555571851.9949,44.11311
1555571852.01052,40.48823
1555571852.02615,37.26041
1555571852.04177,35.19315
1555571852.0574,34.71867
1555571852.07303,35.79678
1555571852.08865,37.86371
1555571852.10428,39.80681
1555571852.1199,40.9518
1555571852.13553,40.76924
1555571852.15116,39.31554
1555571852.16678,37.15989
1555571852.18241,35.03222
1555571852.19803,33.52599
1555571852.21366,32.81608
1555571852.22928,32.62815
1555571852.26054,30.22274
1555571852.24491,31.74937
1555571852.27616,27.71617
1555571852.29179,24.33999
1555571852.30741,20.63934
1555571852.32304,17.32845
1555571852.33866,15.02101
1555571852.35429,14.07827
1555571852.36992,14.62347
1555571852.38554,15.33034
1555571852.40117,17.45052
1555571852.41679,20.99126
1555571852.43242,25.93676
1555571852.44804,32.06159
1555571852.46367,38.78203
1555571852.4793,45.26135
1555571852.49492,50.68462
1555571852.51055,54.59204
1555571852.52617,54.90623
1555571852.5418,53.90952
1555571852.55742,52.00568
1555571852.57305,49.65292
1555571852.58868,47.07413
1555571852.6043,44.06618
1555571852.61993,39.96617
1555571852.63555,33.84784
1555571852.65118,24.76482
1555571852.6668,9.138672
